ID,Problem,Model Response,Extracted Answer,Ground Truth,Correct,Latency,Subject,Input Tokens,Output Tokens
0c162731-ac5c-4d62-bfd6-c2db219ccdba,Following is used in PET scan:,"PET scans use positron-emitting tracers, most commonly 18F-fluorodeoxyglucose (FDG). DTPA and MAG-3 are technetium-based agents for renal imaging, and I-131 is used for thyroid imaging/therapy, not PET.  The answer is (A)",A,A,True,5.454096214,Radiology,74,394
7c60f2d8-70c4-4ba8-a804-3a488993fa52,High - resolution CT of the lung is a specialized CT technique for greater detail of lung parenchyma and it utilizes -,"HRCT is designed to maximize spatial resolution in lung parenchyma. It uses thin collimation slices (not thick), a high spatial frequency reconstruction kernel (commonly called bone or lung algorithm), and a relatively small field of view to improve detail. Therefore, the correct choice among the options given is the bone algorithm for image reconstruction.  The answer is (C)",C,C,True,10.013727396,Radiology,97,597
de5beb4b-7090-4630-a334-cbc66416e454,Earliest evidence of healing in rickets is provided by-,The answer is (B),B,C,False,11.598680349,Radiology,88,720
47d5f6e5-b148-4f01-b4c6-c3a9eb438fc0,The best investigation to diagnose a case of acoustic neuroma is –,Acoustic neuroma (vestibular schwannoma) is best detected with imaging that can visualize small lesions in the internal auditory canal and cerebellopontine angle. Gadolinium-enhanced MRI is the gold standard because it is highly sensitive for small intracanalicular tumors. CT scan may miss small soft-tissue lesions and mainly shows bony changes. Audiometry helps in screening (asymmetric sensorineural hearing loss) but is not diagnostic. PET scan is not used for this purpose.  The answer is (A),A,A,True,3.356197949,Radiology,81,309
3cdca41e-2b99-4345-b693-a9e053c9e6da,Which of the following has the maximum ionization potential,The answer is (B),B,B,True,14.44241823,Radiology,74,912
b250d3ca-9346-4b16-a051-41daa7fd7b18,Angle of tracheal bifurcation is increased in enlargement of:,"- The angle of tracheal bifurcation (carinal angle) is influenced by structures immediately posterior and inferior to the carina. - The left atrium lies directly posterior to the carina. When the left atrium enlarges (e.g., in mitral stenosis), it pushes the carina upward and laterally, causing splaying and an increased carinal angle. - Enlargement of the right atrium or ventricles does not typically widen the carinal angle.  The answer is (D)",D,D,True,10.863987976,Radiology,84,561
d9103de5-c5a6-4f69-8f0e-0374c07f6e6c,"A 2 year old boy suffering from leukaemia, following are the X-ray finding – a) Osteolytic lesion in flat bonesb) Metaphysial osteoporosisc) Periosteal new bone formationd) Osteosclerosis of long bonee) Transverse line of dark band below the growth plate",The answer is (A),A,B,False,9.613411035,Radiology,131,976
d055b984-2578-42a6-a685-072e1ae55a10,Geographic lytic lesions in the vault of the skull with bevelled edges are seen with:,The answer is (A),A,A,True,3.431994987,Radiology,92,144
b0b5f425-d48c-49b2-987a-c068415d777d,"""Face of giant panda"" sign on MRI brain is seen in:",The answer is (A),A,A,True,4.162974528,Radiology,89,336
314440fc-93b0-4f53-9f5d-8644fd55324f,Safest light used in darkroom in a X-ray depament is:,The answer is (D),D,D,True,4.765415957,Radiology,77,272
e1b45ddb-a7e7-404b-b624-5a8ea8ec19d9,Which of the follow ing is not a chest radiographic feature of left atrial enlargement?,"- Left atrial enlargement on chest X-ray classically shows:   - Double density (double right heart border), not a double left heart border.   - Splaying of the carina and elevation of the left main bronchus.   - Left atrial appendage enlargement causing a bulge on the left heart border.  Therefore, “double left heart border” is not a feature.  The answer is (A)",A,A,True,10.380419076,Radiology,95,798
789659ef-5735-4554-af1d-0b76fbbe1196,Crimp marks in a radiograph are due to:,"- Crimp marks (also called crescent marks) are crescent-shaped artifacts caused by bending or kinking the film, which damages the emulsion and produces localized density changes. - Droplets of fixer cause white spots; droplets of developer cause dark spots, but neither form crescents. - Static electricity produces branching “tree-like” or radiating artifacts, not crescents.  The answer is (D)",D,D,True,7.011791582,Radiology,84,476
95c72f10-d228-4d10-9010-51b617729f06,"Compared with calcium tungstate screens, rare earth screens decrease patient exposure by about",The answer is (C),C,C,True,4.810409566,Radiology,80,528
690a6cc3-cbc4-4900-831c-0bc69cdfa147,The most radiosensitive cells are,The answer is (A),A,A,True,4.826133284,Radiology,76,272
77683f0a-bcfb-4551-86a7-1af1a33c577c,"""Sunray appearance"" on x-rays is suggestive of :","Sunray (sunburst) periosteal reaction on X-ray is classically associated with osteogenic sarcoma. Ewing’s sarcoma typically shows an onion-skin appearance, and chondrosarcoma often has “popcorn” calcifications.  The answer is (C)",C,C,True,7.707776064,Radiology,90,451
1733c556-7505-4b1d-a0de-5fe99a9c61f5,Not a feature of Achondroplasia,The answer is (C),C,C,True,23.291504103,Radiology,81,1168
aa6d6744-aad1-456a-8b67-d2acbf7f8a58,Most radio-dense substance is:,The answer is (D),D,D,True,2.713363386,Radiology,68,208
d5619788-c7d9-413f-8d1e-aa9fab0b32ad,Wavelength of light is,The answer is (A),A,A,True,2.308677247,Radiology,82,272
8a64a5ee-24e5-4201-a77c-a60fc69ae16b,"Contrast used for MRI: September 2012, March 2013",The answer is (B),B,B,True,2.825464708,Radiology,83,272
d20f95e0-4e9b-49db-a3a8-cd42ce66c4e5,"""Time of Flight"" technique is used in",The answer is (B),B,B,True,4.291975741,Radiology,75,144
c3b9fb45-ec79-4934-8b80-37cafd3b4964,"20 years old male patient came to ER with severe dyspnoea. On examination, there is severe tachycardia, hypotension with distended neck veins. Chest x-ray is given below. Diagnosis is?","- Severe dyspnea with tachycardia, hypotension, and distended neck veins indicates obstructive shock from impaired venous return. - In the context of a pneumothorax on chest x-ray, only a tension pneumothorax typically produces hypotension and JVD due to mediastinal shift and vena cava compression. - Simple pneumothorax, bullous emphysema, and bronchogenic cyst would not explain the acute hemodynamic compromise.  The answer is (B)",B,B,True,10.68019913,Radiology,121,624
03d69442-1f89-4efa-9347-ddb1def69143,Diagnosis is:,The answer is (C),C,C,True,25.58323117,Radiology,85,1360
8f66d3c7-f160-43ba-8c40-d3ae29763fee,Best test to determine etiology of SAH –,"- In suspected subarachnoid hemorrhage (SAH), the best initial test to detect blood is an unenhanced (non-contrast) CT. - However, to determine the etiology (e.g., identify an aneurysm or AVM), the gold standard is intra-arterial digital subtraction angiography (DSA).  The answer is (C)",C,C,True,4.257802893,Radiology,81,340
0c33b429-0f46-4632-9af4-45ec8de09f5a,The patient who had dental extraction before radiotherapy needs:,The answer is (B),B,B,True,3.34078724,Radiology,90,208
e672310b-7640-48ad-abbd-6b0c3993871b,Best investigation to detect rupture of breast implant is,"- Goal: Identify the best imaging modality to detect rupture of a breast implant. - Comparison:   - Ultrasound: Useful, operator-dependent, less sensitive for intracapsular rupture.   - Mammography: Limited for silicone implant rupture; not very sensitive.   - MRI: Most sensitive and specific; gold standard for detecting both intra- and extracapsular rupture (e.g., “linguine sign”).   - X-ray: Not useful for implant rupture assessment.  The answer is (C)",C,C,True,6.154942098,Radiology,74,368
31e6d303-24ee-4886-bd7d-cae40cea8534,Most important cause of bulging fissure,The answer is (A),A,A,True,6.632609325,Radiology,82,272
43fa4966-d6e9-41ac-9c38-7c8c7459f90d,Half- life of radium 226:,The answer is (C),C,C,True,3.432729607,Radiology,81,208
213f541c-91e5-47ad-8f5c-884a0e5e77a2,Minimal ascites can be best detected by –,- Plain X-ray abdomen is insensitive for small amounts of peritoneal fluid. - MRI is not typically used for routine detection of small-volume ascites. - CT can detect small fluid but is not as practical or as sensitive in routine practice for minimal ascites compared with ultrasound. - Ultrasound (USG) is highly sensitive and can detect small volumes (≈50–100 mL) and is the investigation of choice for minimal ascites.  The answer is (A),A,A,True,8.290130385,Radiology,74,554
43de52e5-120e-4f3e-a427-31e6a5428d5a,Apex of lung is best assessed by –,"The apices of the lungs can be obscured by the clavicles on standard AP or PA chest radiographs. The lordotic (apical lordotic) view projects the clavicles above the lung apices, providing the best assessment of apical lesions.  The answer is (C)",C,C,True,5.262279135,Radiology,74,260
fa23045a-fbc9-4499-aa33-542b77fb0aba,Investigation of choice for assessing a child with vesicoureteric reflux is:,The answer is (C),C,C,True,3.770032506,Radiology,91,272
8cce193c-0fde-4acb-808e-a60e38a81645,Neuroendocrinal tumors (NET) can be best detected by :,"Neuroendocrine tumors often overexpress somatostatin receptors, which are best targeted by somatostatin receptor scintigraphy (e.g., Octreotide scan) or newer Ga-68 DOTATATE imaging. In the given choices, this falls under radionuclide scanning, which historically has been the standard for NET detection over conventional CT/MRI and FDG-PET.  The answer is (D)",D,D,True,8.710783486,Radiology,81,543
a83bb49c-f940-4968-910c-33b703faef2f,"Radiation of 5 Gy will kill patients in: March 2013 (b, c, d, e, f)","A 5 Gy whole-body acute radiation dose produces the hematopoietic (bone marrow) syndrome, leading to death from marrow failure and infections typically in about 4–6 weeks without intensive medical care.  The answer is (D)",D,D,True,10.162785924,Radiology,97,762
0bc2665b-da75-40b8-a419-d4e92f3e4161,Not done for bone metastasis detection:,"MRI, CT, and radionuclide bone scans are all standard modalities for detecting bone metastases. Ultrasound is not typically used for detecting bone metastases.  The answer is (D)",D,D,True,3.736773261,Radiology,73,368
593cae28-4e68-4d51-b0c6-b3cabb3fad17,"First sign after radiation R,, is:","- Radiation injury to skin or mucosa produces a sequence of changes. - The earliest observable change is capillary dilation leading to redness (erythema). - More severe or later changes include desquamation, ulceration, and necrosis. - “Burns” is nonspecific and typically follows the initial erythema.  The answer is (A)",A,A,True,7.143267857,Radiology,73,466
b94c351a-1e91-4f40-92ad-8a85428eff30,Identity the structure in the given chest X-ray:,The answer is (D),D,B,False,14.731567017,Radiology,96,976
0f3f7e9b-497b-4f2d-9b7d-854728329d94,The haematopoetic injury occurs at a dose of:,- Radiation-induced acute syndromes have characteristic dose ranges. - Hematopoietic syndrome typically occurs at approximately 2–7 Gy. - Gastrointestinal syndrome occurs at higher doses (about 7–15 Gy). - Neurovascular/cardiovascular syndrome occurs at much higher doses (>50 Gy).  The answer is (A),A,A,True,7.127316969,Radiology,87,396
30faa112-08b6-446b-8271-0ea2c691c69b,Time sector scanning of neonates is preferred because of the following reason most practical reason:,"Step-by-step reasoning: - Time sector (real-time sector) ultrasound scanning for neonates is primarily used for cranial imaging. - The most practical reason it is feasible in neonates is that the open fontanelles provide an excellent acoustic window to the brain. - Cost (inexpensive) is not the main reason, and neonatal cooperation is not a reliable factor. Resolution advantages are not the primary consideration over the unique access provided by fontanelles.  The answer is (A)",A,A,True,9.393401362,Radiology,86,620
1ec85368-f408-4e96-ae89-f8137f9bed99,Which of the following projection is contraindicated in patients with cervical spondylitis?,The answer is (A),A,A,True,10.5783397,Radiology,87,912
6c1e887f-e480-4e6c-b3a5-18cb730288d2,Dense calcification is seen in,"Dense calcification on imaging reflects osteoid matrix production, which is characteristic of osteosarcoma. Chondrosarcoma shows rings-and-arcs chondroid calcification (not uniformly dense), chondroblastoma has punctate calcifications, and fibrosarcoma typically lacks calcification.  The answer is (C)",C,B,False,5.972319499,Radiology,81,588
e489c5e9-d38a-4669-b1e7-26c11ef9737e,Dependant viscera sign is seen in?,The answer is (A),A,A,True,4.642783689,Radiology,89,464
2bbbd778-975d-4797-b6c2-af4bfa0f9d0c,Most important investigation for pericardial effusion –,The answer is (C),C,C,True,3.740199948,Radiology,80,336
30a3a2ff-b30c-4f1b-a466-64e128026d01,Puff of smoke appearance in cerebral angiography is a feature of,The answer is (C),C,C,True,3.264432445,Radiology,86,272
5722f1f4-969c-4ca9-807f-ef8b2163f286,Patient with right lumbar region pain. Most likely diagnosis is:,The answer is (C),C,C,True,2.527661454,Radiology,86,208
72fea48a-be06-4ba6-9f89-cc95baf309a1,Location and radiographic density make a talon cusp appear similar to:,The answer is (C),C,C,True,7.530576686,Radiology,86,592
b82e6d1f-be02-4bff-8089-2cb246aa9dec,Which of the following is the likely explanation for symmetrical uptake in bilateral supraclavicular areas with no uptake on paratracheal nodes on PET-CT in a patient with ca esophagus?,The answer is (A),A,A,True,3.314733332,Radiology,113,336
b215568b-c930-45f3-a7e4-daafb8fc431f,Spongy appearance with central sunburst calcification is seen in –,Serous cystadenomas of the pancreas classically have a microcystic “spongy/honeycomb” appearance and a central stellate scar that may calcify in a “sunburst” pattern. Mucinous cystic neoplasms more often show peripheral (eggshell) calcification.  The answer is (D),D,D,True,4.461014401,Radiology,96,399
