question_id,accuracy,prompt,model_answer,correct_answer,time,category,input_tokens,output_tokens
9784,0.0,"The temperatures of three different liquids are maintained at 15°C, 20°C, and 25°C, respectively. When equal masses of the first two liquids are mixed, the final temperature is 18°C, and when equal masses of the last two liquids are mixed, the final temperature is 24°C. What tempera-ture will be achieved by mixing equal masses of the first and the last liquid?",I,C,3.3656189,physics,226,379
9785,1.0,"The extremes of temperature in New York, over a period of 50 years, differ by 116 Fahrenheit degrees. Express this 50 years, differ by 116 Fahrenheit degrees. Express this range range in Celsius degrees. in Celsius degrees.",H,H,1.6995745,physics,176,192
9786,1.0,An observer on earth finds that the lifetime of a neutron is 6.42 × 10^2 s. What will the lifetime of a neutron be as measured by an observer in a spacecraft moving past the laboratory at a speed of 2 × 10^8 m/s?,A,A,2.9244783,physics,236,507
9787,0.0,Find the change in volume of an aluminum sphere of 5.0-cm radius when it is heated from 0 to 300° C.,D,J,3.6604212,physics,158,528
9788,1.0,When 2.00 lb of brass at 2120F is dropped into 5.00 lb of water at 35 .00F the resulting temperature is 41.2 F. Find the specific heat of the brass. (Neglect the effect of the container.),C,C,5.1783321,physics,228,931
9789,0.0,"There are N_0 = 10^25 uranium-238 nuclei in a sample. (a) What is the number of uranium nuclei remaining in the sample after 10^8 years if the decay rate per nucleus, \lambda, is 5 × 10\Elzbar18sec\Elzbar1? (b) What is the half-life of uranium?",B,D,7.0538828,physics,347,1104
9790,1.0,"A pendulum which has a period of 1 s in London, where g = 32.200 ft\bullets^-2, is taken to Paris, where it is found to lose 20 s per day. What is the value of g in Paris?",D,D,3.63241,physics,232,503
9791,1.0,"An atom emits a photon of green light \lambda = 5200 \AA in \tau = 2 × 10^-10 sec, Estimate the spread of wavelengths in the photon.",I,I,3.6864673,physics,216,673
9792,1.0,A 20 gallon automobile gasoline tank is filled exactly to the top at 0°F just before the automobile is parked in a garage where the temperature is maintained at 70°F. How much gasoline is lost due to expansion as the car warms up? Assume the coefficient of volume expansion of gasoline to be .0012/°C.,G,G,1.6921429,physics,191,346
9793,1.0,"a) The maximum pressure variation P that the ear can tolerate in loud sounds is about 28 N / m^2 (=28 Pa). Normal atmospheric pressure is about 100,000 Pa. Find the corresponding maximum displacement for a sound wave in air having a frequency of 1000 Hz. b) In the faintest sound that can be heard at 1000 Hz the pressure amplitude is about 2.0 × 10^-5 Pa. Find the correspond-ing displacement amplitude.",G,G,3.2302543,physics,336,631
9794,1.0,What will be the maximum kinetic energy of the photoelectrons ejected from magnesium (for which the work function \varphi = 3.7eV) when irradiated by ultraviolet light of frequency 1.5 × 10^15 sec^-1 ?,J,J,2.8377581,physics,192,415
9795,1.0,In what distance can a 3000-lb automobile be stopped from a speed of 30 mi/hr (44 ft/sec) if the coefficient of friction between tires and roadway is 0.70?,C,C,2.9750336,physics,149,577
9796,1.0,Find the Q value for the disintegration _60Nd^144 \ding{217} _2He^4 + _58Ce^140 .,G,G,2.949364,physics,168,438
9797,1.0,A string 100 centimeters long has a mass of 4 grams and emits a frequency of 250 vibrations per second. Another string 100 centimeter long has a mass of 1 gram. What is the frequency of the second string if it is put under the same tension as the first?,E,E,3.997476,physics,178,634
9798,1.0,Suppose that the speed of an electron is 1 × 10^6 m/s and the measurementprecision involves an uncertainty in speed of 1 percent. How precisely can the position of the electronbe simultaneouslydetermined?,C,C,3.5248334,physics,220,470
9799,1.0,"A converging lens of 5.0 cm focal length is used as a simple magnifier, producing a virtual image 25 cm from the eye. How far from the lens should the object be placed? What is the magnification?",E,E,2.2850749,physics,226,444
9800,1.0,A string 100 centimeters long has a frequency of 200 vibrations per second. What is the frequency of asimilar string under the same tension but 50 centimeters long?,C,C,2.1168189,physics,153,312
9801,1.0,"What is the power factor of a circuit if the following meter readings prevail? Ammeter reads .15 amperes, volt-meter reads 115 volts, and wattmeter reads 15.9 watts.",I,I,1.8030324,physics,158,353
9802,0.0,"A researcher notices that the frequency of a note emitted by an automobile horn appears to drop from 284 cycles \bullet s^-1 to 266 cycles \bullet s^-1 as the automobile passes him. From this observation he is able to calculate the speed of the car, knowing that the speed of sound in air is 1100 ft \bullet s^-1. What value does he obtain for the speed?",H,I,5.6175595,physics,195,859
9803,1.0,"A sound is returned as an echo from a distant cliff in 4 sec. A sound is returned as an echo from a distant cliff in 4 sec. How far away is the cliff, assuming the velocity of sound in air to be 1100 ft/sec?",I,I,2.1428,physics,171,329
9804,1.0,"How much energy in electron volts must be expended to separate the atoms in the potassium iodide molecule, 39_k 127_I, if the ions are originally separated by a distance R = 3.04 × 10^\rule{1em}{1pt}10 m? The potential energy for coulomb's law of force is, E_P = \rule{1em}{1pt}ke^2 / d where e is the electric charge of each ion and d is the distance between the charges. K = 9 × 10^9 N \textbullet m^2 / c^2",H,H,2.8926661,physics,264,485
9805,1.0,"A shower of protons from outer space deposits equal charges +q on the earth and the moon, and the electrostatic repulsion then exactly counterbalances the gravitational attraction. How large is q?",J,J,2.9479878,physics,184,523
9806,0.0,"A racing car traveling in a circular path maintains a constant speed of 120 miles per hour. If the radius of the circular track is 1000 ft, what if any acceleration does the center of gravity of the car exhibit?",D,H,1.6394229,physics,201,327
9807,1.0,Does an ideal gas get hotter or colder when it expands according to the law pV^2 = Const?,I,I,1.8979628,physics,149,362
9808,0.0,"A cyclotron has an oscillator frequency of 11.4 Mc \bullet s^-1 and a radius of 60 cm. What magnetic induction is required to accelerate protons of mass 1.67 x 10^-27 kg and charge 1.6 × 10^-1 9 C, and what is the final energy that they acquire? What error is made by assuming that the mass of the protons remains constant?",C,G,5.254921,physics,424,717
9809,1.0,About how many molecules are there in 1 cm^3 of air and what is their average distance apart?,F,F,3.0773204,physics,310,640
9810,1.0,"A student is experimenting with a simple spring-block oscillator of spring constant k and amplitude A. The block attached to the spring has a mass of m. If the student places a small block of mass m on top of the original block, which of the following is true?",J,J,2.4921917,physics,591,356
9811,0.0,Two identical containers are filled with different gases. Container 1 is filled with hydrogen and container 2 is filled with nitrogen. Each container is set on a lab table and allowed to come to thermal equilibrium with the room. Which of the following correctly compares the properties of the two gases?,H,A,3.5808856,physics,278,451
9813,0.0,"If the force of gravity between the Moon and the Earth were to stop, which statement best describes the resulting motion of the moon?",A,E,3.0387679,physics,267,366
9814,0.0,"A whiffle ball is tossed straight up, reaches a highest point, and falls back down. Air resistance is not negligible. Which of the following statements are true? I. The ball’s speed is zero at the highest point. II. The ball’s acceleration is zero at the highest point. III. The ball takes a longer time to travel up to the highest point than to fall back down.",I,D,2.2240917,physics,188,256
9815,1.0,"A man stands on a platform scale in an elevator. The elevator moves upward, speeding up. What is the action-reaction force pair to the man’s weight?",H,H,2.2056037,physics,193,208
9816,1.0,"Pretend someone actually managed to dig a hole straight through the center of the Earth all the way to the other side. If an object were dropped down that hole, which of the following would best describe its motion? Assume ideal conditions and that the object cannot be destroyed.",A,A,2.5901742,physics,263,288
9817,1.0,"A body moving in the positive x direction passes the origin at time t = 0. Between t = 0 and t = 1 second, the body has a constant speed of 24 meters per second. At t = 1 second, the body is given a constant acceleration of 6 meters per second squared in the negative x direction. The position x of the body at t = 11 seconds is",B,B,4.6033255,physics,192,704
9818,1.0,"A fluid of density ρ flows through a horizontal pipe with negligible viscosity. The flow is streamlined with constant flow rate. The diameter of the pipe at Point 1 is d and the flow speed is V. If the diameter of the pipe at Point 2 is d/3, then the pressure at Point 2 is",D,D,3.0507345,physics,292,574
9819,1.0,"A proton enters a solenoid. Upon entry, the proton is moving in a straight line along the axis of the solenoid. Which of the following is a correct description of the proton’s motion within the solenoid?",I,I,2.0445959,physics,223,310
9820,1.0,"A sphere, a cube, and a cylinder, all of equal mass, are released from rest from the top of a short incline. The surface of the incline is extremely slick, so much so that the objects do not rotate when released, but rather slide with negligible friction. Which reaches the base of the incline first?",H,H,1.8886685,physics,211,214
9821,1.0,"A cylinder with a movable piston contains a gas at pressure P = 1 × 10^5 Pa, volume V = 20 cm^3, and temperature T = 273 K. The piston is moved downward in a slow steady fashion allowing heat to escape the gas and the temperature to remain constant. If the final volume of the gas is 5 cm^3, what will be the resulting pressure?",H,H,1.7861676,physics,243,348
9822,1.0,"A student pushes a puck across a table, moving it from position x = 0 to position x = 0.2 m. After he lets go, the puck continues to travel across the table, coming to rest at position x = 1.2 m. When the puck is at position x = 1.0 m, which of the following is a correct assertion about the net force on the puck?",A,A,4.0210336,physics,379,567
9823,1.0,A particle's kinetic energy is changing at a rate of –6.0 J/s when its speed is 3.0 m/s. What is the magnitude of the force on the particle at this moment?,G,G,1.4917997,physics,170,334
9824,1.0,A 10-N force at an angle 45° above the horizontal has a horizontal component of about,I,I,2.0417714,physics,129,253
9825,1.0,Thermal conduction involves mainly,F,F,2.7253307,physics,99,275
9826,1.0,Big brother and little sister can balance on a seesaw because of balanced,G,G,2.7056317,physics,108,387
9827,0.0,A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,F,C,2.9452022,physics,180,344
9828,1.0,The red glow in the neon tube of an advertising sign is a result of,B,B,2.4374818,physics,120,316
9829,1.0,The complementary color of blue is,H,H,1.3347548,physics,96,204
9830,1.0,"Compared with the sound you hear from the siren of a stationary fire engine, its sound when it approaches you has an increased",H,H,2.6440594,physics,112,370
9831,1.0,"A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?",I,I,1.2679775,physics,168,253
9832,1.0,"Passengers on a carnival ride move at constant speed in a horizontal circle of radius 5.0 m, making a complete circle in 4.0 s. What is their acceleration? (Unit: m/s^2))",I,I,3.1240331,physics,156,531
9833,1.0,"A pure lead bar 10 cm long is maintained with one end at T &=300 K and the other at 310 K. The thermoelectric potential difference thus induced across the ends is 12.8 micro-volts. Find the thermoelectric power for lead in this temperature range in V/K. (Note: Q varies nonlinearly with temperature, but over this narrow temperature range, you may use a linear approximation.)",H,H,2.6625684,physics,235,400
